,ma_score,voltility_score,volume_score,bin
2018-08-28,1.4329824892679328,0.8765129421907838,-0.2938396527781633,0
2018-08-29,0.9165293474905825,0.738171948680641,0.010115390621623518,0
2018-08-30,0.42419217870651377,0.6643703846125627,-0.5402798641841526,0
2018-08-31,-0.09234084929619267,0.5579168062685955,-0.9431920312551789,0
2018-09-03,-0.12669132169814673,0.3595695089433768,-0.2069191485761618,0
2018-09-04,0.48903188041479,0.17656088622880545,0.3157095130818637,2
2018-09-05,-0.05062145524755589,0.03141890001611522,0.11843038297209707,2
2018-09-06,-0.29540322834390853,-0.7388256405024426,0.10388645309489772,3
2018-09-07,-0.12575759350558607,-0.868470615895631,0.5343426978339948,2
2018-09-10,-1.0358684699356415,-0.9695494986520838,0.6318944114049305,3
2018-09-11,-0.6171783625723695,-0.9991987941508949,-0.5055161187285714,3
2018-09-12,-0.7805594226122854,-1.3654421129770735,-0.0810642625373421,3
2018-09-13,-0.3187752660968887,-1.4109845149615108,0.43747878944578916,2
2018-09-14,-0.5948893459034135,-1.826260295244587,0.0989519368698436,3
2018-09-17,-1.2202230934724136,-1.7291265258449444,-0.6625403127137478,3
2018-09-18,-0.11196595548083044,-1.4304713303484624,-0.08977193203876617,2
2018-09-19,0.5085602805977603,-1.2641290506361151,1.3635166432194465,1
2018-09-20,0.5166332310529281,-1.262459679078341,-0.01912219142780855,2
2018-09-21,1.4377398089646094,-0.9726091246617509,1.120661126459791,1
2018-09-25,1.2468880775014077,-1.4085502537022936,-0.6348920108216936,2
2018-09-26,1.635722748507935,-1.286731968312919,1.0509356794478433,1
2018-09-27,0.9505635244880836,-1.1970163361958877,1.5508209730956808,1
2018-09-28,1.213249331146622,-1.1881905641279362,-0.1087118196560168,2
2018-10-08,-0.59749394936386,-0.9089212363096486,0.1331835179481853,3
2018-10-09,-0.4872892254502521,-0.8699778491772103,-0.9765193432349195,3
2018-10-10,-0.3444748874278967,-0.9527612997336895,-0.9573782867006456,3
2018-10-11,-2.0457935233119153,-0.6142189346409048,1.6271848533500248,3
2018-10-12,-1.353296489749616,-0.47764191004432294,1.371286977326271,3
2018-10-15,-1.285938841963439,-0.36915268669203555,-0.3135519289270163,3
2018-10-16,-1.4855864737979512,-0.38556344628584105,-0.4046281061124029,3
2018-10-17,-0.8475079141021508,-0.38019369333725306,0.5041304240494102,3
2018-10-18,-1.1556800350159875,-0.27695568689502964,0.5747031471000271,3
2018-10-19,-0.3565850858533593,0.7373683071276868,1.7051698287563473,1
2018-10-22,0.843140570328176,1.3946224273185157,3.2215629660117022,1
2018-10-23,0.2465515561461715,1.5078030685960355,1.9951239337016655,1
2018-10-24,0.17233583162664814,1.2494911098241295,0.4925416918373319,0
2018-10-25,0.10568977044704223,1.4520423466693695,0.4722385915397488,0
2018-10-26,0.05626984693755108,1.438322934480888,-0.05496427889409693,0
2018-10-29,-0.08618624991607193,1.3076799956224543,-0.43947040402327203,0
2018-10-30,0.15167668624731798,1.2617775651859788,0.9039010161612753,0
2018-10-31,0.7532217141740459,1.2500174597109435,0.5840496979641948,0
2018-11-01,1.1278304174150768,1.15384097658546,1.8017292588755913,1
2018-11-02,2.0701418727134038,1.1857287193380257,2.854690569306499,1
2018-11-05,1.6097182646939021,0.9704372904501677,2.3794500682492186,1
2018-11-06,1.141711519428857,0.9307845094483079,0.8845565041522165,1
2018-11-07,0.8751264996945831,0.8878643416080655,0.9963032051517302,1
2018-11-08,0.6041728998398151,0.7004022338161848,0.42777781799279146,0
2018-11-09,0.45720350804439197,0.6508232649369664,0.8429389878650301,1
2018-11-12,1.0651622236449108,0.8531551127670856,1.9109789703395903,1
2018-11-13,1.3172134228028962,0.8309251878127557,3.499900889513683,1
2018-11-14,0.9600215783258369,0.8342468568161976,1.8001309955763638,1
2018-11-15,1.0750570508637378,0.6794102106737601,1.4038315488493127,1
2018-11-16,1.0480098130751192,0.31199447100019884,2.161442932544725,1
2018-11-19,0.8695163992208254,-0.1250966493499414,1.3412242273916817,1
2018-11-20,0.004406200467239959,-0.15464687654175505,1.0020843165348599,1
2018-11-21,0.057235604202698714,-0.09904647844135112,0.5716383443393606,2
2018-11-22,-0.015446076993574613,-0.3218334317188332,0.6512723842495152,2
2018-11-23,-1.0450312583156751,0.20101953637421885,0.9971903239775454,3
2018-11-26,-1.1351235830182032,0.11350976251194193,-0.3406351735055538,3
2018-11-27,-1.017251510208859,0.12297695010023521,-0.3908644455847165,3
2018-11-28,-0.3170170608501068,0.19267701203839918,0.2502292734980542,0
2018-11-29,-1.0007420593124967,0.5123525666211568,0.35840133027149773,0
2018-11-30,-0.3532356706710448,0.5247739442728626,-0.11800274452326306,0
2018-12-03,0.9739576991374097,0.5273474975546093,1.3463864052169758,1
2018-12-04,0.829053579526638,0.5085384138122657,0.07600720565999138,0
2018-12-05,0.7002966319408536,0.5819127983921053,0.21148190185376178,0
2018-12-06,-0.4286040172107574,0.5808383857819571,-0.04979701283075731,0
2018-12-07,-0.4385056323973722,0.5632526147597063,-0.7318085488746838,0
2018-12-10,-0.6624078422745976,0.2036084028759193,-0.694655686339952,3
2018-12-11,-0.14908868011116644,-0.19262194053871087,-0.7715287767688364,3
2018-12-12,0.05504061674393099,-0.20536992521203307,-0.7008453558717653,2
2018-12-13,0.4551584135619252,-0.308113198409661,-0.302220432240498,2
2018-12-14,-0.459062359832633,-0.13631116547901487,-0.22911565162413572,3
2018-12-17,-0.5927947994178812,-0.16620878722857818,-0.7926112943381453,3
2018-12-18,-0.6654742096575714,-0.3356758186847845,-0.9290177773574216,3
2018-12-19,-1.1212367021212208,-0.36803660570399827,-1.0652205350798207,3
2018-12-20,-0.6281809545579802,-0.34013489340112046,-0.9712316398262203,3
2018-12-21,-1.0368255063397107,-0.9385607908310047,-0.813429143984551,3
2018-12-24,-0.604378221112879,-0.8753418094194283,-1.16872487907027,3
2018-12-25,-0.8531167519393312,-0.8918316756452661,-0.30446702728682257,3
2018-12-26,-1.0430937010484143,-1.101122989964556,-1.1194516567503743,3
2018-12-27,-1.398097758434858,-0.9482405426120352,-0.5607679545639382,3
2018-12-28,-1.0274205484574959,-1.1890636313886753,-0.7320880746537449,3
2019-01-02,-1.2642646504395927,-1.1358909356612215,-1.00651713561111,3
2019-01-03,-1.3567683140394748,-1.1732730824441433,-0.7870345952310089,3
2019-01-04,-0.10385659492041437,-0.6238727943104103,-0.14870101764191002,2
2019-01-07,0.8890482865960341,-0.5915483221620487,-0.16592137869809026,2
2019-01-08,0.89640739366164,-0.5851394807400621,-0.21787081327114993,2
2019-01-09,0.9171479470388081,-0.5918849771921377,0.5129015899369233,2
2019-01-10,0.7796811360125396,-0.6384669781973763,-0.1693764518710436,2
2019-01-11,0.9760939187683577,-0.6353853042341543,-0.13523004550578394,2
2019-01-14,0.6120389965691363,-0.6411085766871765,-0.10659383298694261,2
2019-01-15,1.3339149518643798,-0.7315045115772575,-0.14789129408093715,2
2019-01-16,1.1116761166460745,-0.7049739930386172,-0.13826649553926518,2
2019-01-17,0.6644194754277463,-0.6399979244457117,-0.16320746220010787,2
2019-01-18,1.1405538398221107,-0.7677124509894077,-0.03155004156624359,2
2019-01-21,1.1457589976350573,-0.7647144167514692,-0.18170146478927002,2
2019-01-22,0.39623780858096214,-0.6442936018537451,-0.4173524762804114,2
2019-01-23,0.4412917175973814,-0.6713804636657177,-0.8078162730856575,2
2019-01-24,0.6424947646767654,-0.6423742256282253,-0.1932383566768604,2
2019-01-25,0.7398644083939158,-0.660335195731113,-0.020694637232852094,2
2019-01-28,0.5612392825036239,-1.389119395737063,-0.21456470595135763,2
2019-01-29,-0.1601446120764625,-1.2100572304019297,-0.22185568429746197,2
2019-01-30,-0.8340203513761331,-1.3604610266072092,-0.7565139049975306,3
2019-01-31,-1.4795653611027633,-1.3793120205347478,0.16829240122001105,3
2019-02-01,1.3727854364718945,-1.5718167927971338,-0.001952657404643019,2
2019-02-11,2.7229217178371035,-0.898341653885696,0.43077418098013703,2
2019-02-12,2.2374401956078587,-0.8234768014172179,0.8956669815742847,1
2019-02-13,2.114371305355932,-0.6497046268083012,1.6457033241562162,1
2019-02-14,1.6900153696939764,-0.6475928455546213,0.9780422171844297,1
2019-02-15,1.1290270543304948,-0.5775635220471639,1.8706222639943224,1
2019-02-18,1.8356355471399275,-0.049668229888446484,2.6958348407745594,1
2019-02-19,1.3802324799751988,-0.03261608638903178,3.0993696684199605,1
2019-02-20,1.2534577766099708,-0.07645123206839846,1.6433664384186932,1
2019-02-21,1.0473600984114861,-0.24107570504066458,2.5006231225419535,1
2019-02-22,1.3046681602897636,0.13552284971092762,2.0852789320228196,1
2019-02-25,1.8257452613400227,0.4964224683851261,3.4871928194627055,1
2019-02-26,1.4582888961892038,0.15534022103078818,3.2624492655350896,1
2019-02-27,0.8206004589612307,0.5421912700457782,2.149344065684517,1
2019-02-28,0.682313956929867,0.5452990148657052,1.1920459013856957,1
2019-03-01,0.7150052441766416,0.5776358273110738,0.9887642999803921,1
2019-03-04,1.065115859381902,0.43453306644318784,2.1264106153182873,1
2019-03-05,1.3154737819811484,0.4005216471409279,1.768931502131678,1
2019-03-06,1.2900393177183829,0.19153856796873311,2.234233699001741,1
2019-03-07,0.8879038928396314,0.2947549463623773,1.866206120218316,1
2019-03-08,-0.08190504554528541,0.15610513425779343,2.241810114740664,1
2019-03-11,0.8269542085018039,0.24773371565387795,1.4447794823116251,1
2019-03-12,1.183537242419129,0.3824835512599235,1.8952942250960754,1
2019-03-13,-0.10959741174208239,2.16742097492441,1.44700594400844,0
2019-03-14,-0.9648087756659025,2.3357485077337405,0.740902355023318,0
2019-03-15,-0.795028041777417,2.065637873842602,0.24204149870062597,0
2019-03-18,0.04879356038844969,1.6361186431125034,0.34352147716142334,0
2019-03-19,-0.13360960105145436,1.4828442267240365,0.3106730531391472,0
2019-03-20,-0.7744056847658504,1.5757122008606983,0.4357267993746601,0
2019-03-21,-0.7699040439642164,1.4949253712861825,0.6386548295349861,0
2019-03-22,-1.046041427585027,1.1600028964078297,0.21241816770394176,0
2019-03-25,-1.5390562531681882,0.690475649450785,0.07081648413375834,3
2019-03-26,-1.8591894184910407,1.2481303611141592,0.07640518760461011,0
2019-03-27,-1.5176665918276735,1.0394033834511667,-0.15529484163171894,0
2019-03-28,-1.4969636223389635,1.0155066524172032,-0.30514220557095495,0
2019-03-29,-0.527749418321637,1.5376092542566826,0.22601846501632894,0
2019-04-01,0.49055263740590943,1.835009465882318,0.6934538887790735,0
2019-04-02,0.28156288517740996,1.5015819214906074,0.8463015746232818,0
2019-04-03,0.3616767282326176,1.4546404612872679,0.29544756060678923,0
2019-04-04,0.24052460840993214,1.367928450818303,0.346392193113909,0
2019-04-08,-0.34469145551656627,1.5521296505472524,0.617049777139406,0
2019-04-09,-0.3648734727404573,1.017536116337277,0.04000248873400638,0
2019-04-10,-0.5824116496529846,0.8256591814967003,0.11388551401197243,0
2019-04-11,-1.2035619571014973,0.3681485000498885,-0.0005956984653000449,3
2019-04-12,-1.042498778471762,0.2237521150943101,-0.3120901908509075,3
2019-04-15,-1.3517565577117747,0.625369611955314,-0.16647332336667994,3
2019-04-16,-0.5915924342310275,0.638533994325001,-0.17946192891403406,0
2019-04-17,-0.07612980966588007,0.6787595688955589,0.06547747489930025,0
2019-04-18,-0.5468449873019116,0.6622790689980189,-0.3420332228903262,0
2019-04-19,-0.3838128399221495,0.6310104765389207,-0.40555749161331806,0
2019-04-22,-0.8411831273332437,0.6763969566233,-0.2190477270629978,0
2019-04-23,-1.155953614108248,0.70105711973461,-0.2914169195831078,0
2019-04-24,-0.7509891325096028,0.34942738623931235,-0.41988775920352545,3
2019-04-25,-1.5864052931049148,0.6109457143212548,-0.16575717351115407,3
2019-04-26,-1.8326256152984097,0.6465535789374292,-0.6482579470514441,3
2019-04-29,-1.911352265199119,0.1943943233863173,-0.46715825676723804,3
2019-04-30,-1.4462599327587724,-0.46795901286466723,-1.0950942948075477,3
2019-05-06,-2.2941429573805503,-0.06154467847468875,-0.6085308329297864,3
2019-05-07,-1.7038387358773437,-0.25340660206489807,-0.9736269971322652,3
2019-05-08,-1.606259703123888,-0.21797065351518977,-1.091548779559066,3
2019-05-09,-1.4555173567227502,-0.4429114640300182,-1.4955417796367654,3
2019-05-10,-0.6693679587155315,0.14412876133044342,-0.8613358446577694,3
2019-05-13,-0.9316321430665792,0.14676705929726172,-1.297844194817353,3
2019-05-14,-0.8736788032898428,-0.00532786744822772,-1.383540024966067,3
2019-05-15,-0.4754250425453228,0.08227084401999495,-1.3417695110805223,3
2019-05-16,-0.42852211472491547,-0.4759476001801729,-1.1425680354943446,3
2019-05-17,-0.8283878466815959,-0.1931440042797318,-0.8589028227951838,3
2019-05-20,-0.9452906948492402,-0.3272658190073066,-1.2207996115277564,3
2019-05-21,-0.44315080128894807,0.16042140029684876,-1.279410004754455,3
2019-05-22,-0.4618632936242211,0.034303785681254986,-1.1371451322183452,3
2019-05-23,-0.8312669052299,0.37310028412073737,-1.1122656326642335,3
2019-05-24,-0.7855856163031508,0.3283704428918972,-1.2797266274554888,3
2019-05-27,0.17622171727131516,0.957752082086231,-1.0254110905809113,0
2019-05-28,0.806607714510749,0.7416566571757398,-0.9900642567967542,0
2019-05-29,0.8502222546413992,0.6743783827247619,-1.2706725046376612,0
2019-05-30,0.7500186046737424,0.268298082666458,-1.0818787200744115,2
2019-05-31,0.8073661905304568,0.07792858793521978,-1.1377134265822404,2
2019-06-03,0.452946151332628,-0.716392117279165,-0.8732921260834523,2
2019-06-04,0.10083894685112144,-0.666882051093676,-1.0839645736094192,2
2019-06-05,0.14642503630029577,-0.692544114735409,-1.252946079266516,2
2019-06-06,-0.9713499357223495,-0.16428362277223904,-1.2180461925190518,3
2019-06-10,0.17600215148394113,-0.9165274524327227,-1.2942845072387539,2
2019-06-11,1.7831745968714285,0.5231595208935557,-0.45966983838989217,2
2019-06-12,1.2478485997553086,0.4893459998764027,-0.6749662571794408,2
2019-06-13,1.2948345525741902,0.3625751122991051,-0.9599074590918516,2
2019-06-14,0.5077123364035839,0.6376842405524306,-0.7530264505622485,0
2019-06-17,0.3079635759220178,-0.6279043921549875,-1.6419159478819023,2
2019-06-18,0.49913734307287533,-0.8545154774131014,-1.7056335513502876,2
2019-06-19,1.1221842982584782,-1.1507156761073392,-0.8282281271581824,2
2019-06-20,1.5724636523596844,-0.7034496665928525,-0.6556956320397103,2
2019-06-21,1.70959723983111,-1.4062918430079614,-0.40690762931473184,2
2019-06-24,1.338792057433632,-1.3946791958079914,-0.9583226043036767,2
2019-06-25,0.6483316570523431,-1.9734063504219304,-1.0600210918054687,2
2019-06-26,0.7787285363097681,-1.8456299762084285,-1.479859587032807,2
2019-06-27,1.178450274972058,-1.6181521083979098,-1.0450527630057012,2
2019-06-28,0.7704389040318086,-1.4749442351441635,-1.1900504532344094,2
2019-07-01,1.7759464922624384,-1.113771474559947,-0.08298270346244355,2
2019-07-02,1.4993735083650424,-1.2119185850639784,-0.5315213354121456,2
2019-07-03,0.9125460892806984,-1.1721095197806015,-0.9175395241513183,2
2019-07-04,0.5379303262626182,-1.117564385054971,-1.1274433599354867,2
2019-07-05,0.5877190107094648,-1.8133400700356235,-1.3092878368023841,2
2019-07-08,-0.341142441507322,-1.2871689570958211,-0.7577741941072876,3
2019-07-09,-0.1149564986205328,-2.5005481483347096,-1.3495313181334063,2
2019-07-10,-0.2931603710569189,-2.221856022205022,-1.3965798073219335,2
2019-07-11,-0.21700595231988407,-2.0653341822816786,-1.2327400249092757,2
2019-07-12,-0.1567920072924947,-2.149197065530222,-1.2038595267591785,2
2019-07-15,0.09087914222085175,-1.821514153334652,-0.6457840027797795,2
2019-07-16,-0.04085568548918769,-1.7231584762111745,-1.1323877577914636,2
2019-07-17,0.07639247039955906,-1.7844291910800616,-0.7236406665618249,2
2019-07-18,-0.8831832127542543,-1.8158819134740702,-0.7816173855960693,3
2019-07-19,-0.5528469814430415,-1.7290902383644169,-1.0606949579384801,3
2019-07-22,-0.8869518596490956,-1.5295579320539123,-0.7529291573562881,3
2019-07-23,-0.2212813690563121,-1.4402959183931674,-1.3193379462893238,2
2019-07-24,0.5384594933234147,-1.3421142665020747,-0.7748102145529375,2
2019-07-25,0.9273997278159227,-1.3132355695517015,-0.6266807419181588,2
2019-07-26,0.9409382027537369,-1.293489473521033,-1.1475099329361456,2
2019-07-29,1.1228250035050107,-1.443258546195675,-1.1624445022535235,2
2019-07-30,1.4135516540498432,-1.3743629202247734,-0.4872770673980061,2
2019-07-31,0.948048127696461,-1.3772247653615817,-1.1615981419144488,2
2019-08-01,0.7682913832124286,-1.390276397981879,-0.8973482964370364,2
2019-08-02,-0.09217191152131068,-1.2749918577128347,-0.37988514217393354,2
2019-08-05,-0.967889087813371,-1.4708844898917652,-0.6910077638636044,3
2019-08-06,-1.4644869486955985,-1.396337704305497,0.3721694433477962,3
2019-08-07,-1.1589482325652152,-1.341911802756962,-0.8120066016971265,3
2019-08-08,-0.3733910209698402,-1.3076622237241438,-1.0183437929523644,3
2019-08-09,-0.8290798055452786,-1.0435765365944851,-0.5713233636307382,3
2019-08-12,0.3217513559129114,-0.8605839625518934,-0.6547232900362544,2
2019-08-13,-0.2078553474882238,-0.83040829303875,-0.8693845331990444,2
2019-08-14,0.26091298107141914,-0.7853471184807482,0.3603598621342513,2
2019-08-15,0.6296108210600144,-0.4271692981547841,0.45449773540874605,2
2019-08-16,0.8209001565993488,-0.3921005937611779,0.7203236251108878,1
2019-08-19,1.7529564124705443,-0.48061238190438077,1.976035011467703,1
2019-08-20,1.3514128917969574,-0.4708575795865955,1.0344437500225718,1
2019-08-21,0.9761597566642752,-0.48322698460487024,0.5098246592241611,2
2019-08-22,0.9109861913889589,-0.4740345352121734,0.6801422868063236,1
2019-08-23,0.8495205356173693,-0.45835992580998747,0.36933008780652954,2
2019-08-26,0.3354465237865842,-0.4286566698364558,0.8791446591097445,1
2019-08-27,1.0176912062219012,-0.3765953507899929,1.6856321801910439,1
2019-08-28,0.7637902496517056,-0.34983689278773134,1.187249485672317,1
2019-08-29,0.66602304829517,-0.31559523117949695,0.9648758857621362,1
2019-08-30,0.2174533512178164,-0.1123986943430013,1.1494756264965547,1
2019-09-02,0.8762646515506061,-0.10318310470413194,1.044461626671909,1
2019-09-03,1.2070440590107787,-0.0400424158407776,1.5897750535585673,1
2019-09-04,1.078447369673821,-0.14685979650566044,1.660827413150047,1
2019-09-05,1.1695792264602016,-0.12140024079504981,2.339862487416006,1
2019-09-06,1.0362150048087504,-0.4663971564979766,1.4354906573646231,1
2019-09-09,1.7794870425526994,-0.5669008616914882,2.150837718285897,1
2019-09-10,1.1472929002441603,-0.45100803724620464,1.818017863232283,1
2019-09-11,0.21949844280988767,-0.14736108326632485,0.8605146702816977,1
2019-09-12,0.2620662989888713,-0.8937612803577668,0.043461186566646944,2
2019-09-16,0.22219106122549892,-0.9014420394745423,0.6287571658267141,2
2019-09-17,-0.943532560852245,-0.7716384922888,0.6257974590024565,3
2019-09-18,-0.7396517272995649,-0.7507505203047913,0.17151534195077633,3
2019-09-19,0.12564842628350134,-0.5744015046050546,0.40542007685850323,2
2019-09-20,0.1317811509617347,-0.5586865360124048,0.34870188779505495,2
2019-09-23,-0.7521146606247492,-0.43653781042924106,0.11318322096493492,3
2019-09-24,-0.9092080103544983,-0.4798186709793626,0.2893121801334298,3
2019-09-25,-1.8190461822558401,-0.35976962393411693,0.33441678873283476,3
2019-09-26,-2.314775653457688,0.745760644044654,0.1716565401743481,3
2019-09-27,-1.4733609697591539,1.0486690280342794,-0.42565619347764094,0
2019-09-30,-1.643007959968121,0.9345963110923717,-0.9476274475293522,3
2019-10-08,-1.5056340716601144,0.30336535934740777,-0.927741006180803,3
2019-10-09,-1.1564930747993807,0.09590452262803299,-0.9313432695066746,3
2019-10-10,-0.4776117931864901,0.8209124990038187,-0.15652751925490488,0
2019-10-11,-0.47576381117978417,0.7481658419393308,-0.21597534030111573,0
2019-10-14,-0.01341241247866608,0.7968126670406482,0.4000062845651779,0
2019-10-15,-0.5584865396608382,0.28622804136894975,-0.1697804430216471,3
2019-10-16,-0.5635276653306742,0.2706269057012805,-0.6998381519589062,3
2019-10-17,-0.23256983212469112,0.047513002657382265,-0.9533257179077083,3
2019-10-18,-0.5247257321406121,0.12421814022840519,-0.49059999888469485,3
2019-10-21,-0.4322199225224299,0.116560951511528,-0.7635342507637262,3
2019-10-22,0.18529453328402068,-0.03336393375243667,-0.7395690323005489,2
2019-10-23,-0.24758103382779476,0.06947960677332346,-0.989673896311865,3
2019-10-24,-0.18737636704663693,-0.35393559614724435,-1.1567471230272361,3
2019-10-25,0.8924112503710964,0.1482300958846112,-0.6421164735964662,2
2019-10-28,1.7345337293314678,0.37764027166857517,0.5599435367212597,1
2019-10-29,1.1662266615071326,0.4070645643627059,1.0597021663838466,1
2019-10-30,0.8697072141295084,0.12368759511819696,-0.00959598873122914,2
2019-10-31,-0.07281675908637214,-1.2477740158014137,-0.3674235675764345,2
2019-11-01,0.628914424605449,-1.0439560446415317,-0.7671099443215517,2
2019-11-04,1.0388094386068663,-1.2633821202201272,-0.4158270077385467,2
2019-11-05,1.4463223816179824,-1.489854318289324,-0.431449671788557,2
2019-11-06,0.6590741380151622,-1.3593897186846087,-0.40051906500369006,2
2019-11-07,0.7361335210730225,-1.9876836621492895,-0.7279463134751005,2
2019-11-08,0.38864933022148135,-1.8211463364045344,-0.31925557418424244,2
2019-11-11,-1.1178218811227554,-1.442777020650947,-0.758093370199865,3
2019-11-12,-1.0240413451624664,-1.6548480935393346,-0.926048662484129,3
2019-11-13,-0.7623473292474952,-1.5693859974006987,-1.332884344915331,3
2019-11-14,-0.3740014646103311,-1.4512906869779685,-0.8126734763305468,3
2019-11-15,-1.3005727202027242,-1.3245792337335724,-0.6581299297443807,3
2019-11-18,-0.8681063618055289,-1.1714226961513332,-1.1551918748236831,3
2019-11-19,0.9029284244890562,-0.38449865852805937,-0.4327917045762229,2
2019-11-20,-0.06587377468951056,-0.3700096285524147,-0.16908735084239082,2
2019-11-21,-0.5783359393971969,-0.3636278057442922,-0.9594588958158689,3
2019-11-22,-1.7986215383304067,0.3081995105341677,0.05656125679942907,3
2019-11-25,-1.9075640659292137,0.17865377170365707,-0.6420499412319365,3
2019-11-26,-0.9966656080703187,0.20247035105167727,-0.5317273225533279,3
2019-11-27,-0.8937563474601788,0.208241069058306,-0.7017402642292476,3
2019-11-28,-0.8886270399314903,0.02596153836080565,-1.2524159929447058,3
2019-11-29,-1.060743527842554,-0.31142586648002807,-1.2755439913238196,3
2019-12-02,-0.9017885888517826,-0.39728363000789824,-1.2254610024595436,3
2019-12-03,-0.5921634985145141,-0.37745305432758686,-1.2186881033552186,3
2019-12-04,-0.4100241134833998,-0.36244997074702606,-1.0714079181316358,3
2019-12-05,0.8126252668763531,-0.13254087300771458,-0.24034171991776626,2
2019-12-06,1.4079896465157078,-0.030748116410272773,-0.3588272869829251,2
2019-12-09,0.8446543542229807,-0.2594533332178956,0.12431024810579275,2
2019-12-10,0.9425774144420035,-0.16755329952894193,0.2821654317347114,2
2019-12-11,0.27026867879108196,-0.05836468260960115,0.30902962610805484,2
2019-12-12,0.19358400752140997,-0.08695035340921088,0.015025901735320774,2
2019-12-13,1.165538901164166,-0.3377480121581606,0.8043530158522689,1
2019-12-16,1.7391679051170164,-0.22244203916673244,1.575233510507821,1
2019-12-17,1.9763790531447862,-0.9364929286994237,2.4513147981489785,1
2019-12-18,1.433047356104569,-1.1306936798284262,1.8428651767713888,1
2019-12-19,1.0046181843063022,-1.053628270780377,0.7220177341620968,2
2019-12-20,0.5013308394890066,-2.079219690979872,0.6839170693862967,2
2019-12-23,-0.40939840690402457,-1.6773151472754249,0.14031049840807705,2
2019-12-24,0.4269645972471856,-1.2563815994551817,-0.14704067608644036,2
2019-12-25,0.6414659223300961,-1.1349883181245803,0.18368585939561488,2
2019-12-26,0.7589502901206986,-1.132899091314337,-0.09720592950628941,2
2019-12-27,0.1645497801011927,-0.8122335094178844,1.336539489723745,1
2019-12-30,0.4637323743594019,-0.6300773884366168,0.46934661351409135,2
2019-12-31,0.6776051717120184,-0.5947536188580119,-0.2329367646168094,2
